src_ip,dst_ip,protocol,length,src_port,dst_port,timestamp
10.167.121.2,10.167.121.208,6,60,68,56491,1711807970.965691
10.167.121.2,10.167.121.208,6,60,69,56492,1711807970.965691
10.167.121.2,10.167.121.208,6,60,67,56490,1711807970.965691
10.167.121.2,10.167.121.208,6,60,70,56493,1711807970.965691
10.167.123.104,224.0.0.251,17,81,5353,5353,1711807971.000468
0.0.0.0,0.0.0.0,0,101,5353,5353,1711807971.000911
10.167.123.104,224.0.0.252,17,75,61046,5355,1711807971.001019
0.0.0.0,0.0.0.0,0,95,61046,5355,1711807971.00106
10.167.123.104,224.0.0.251,17,81,5353,5353,1711807971.001089
0.0.0.0,0.0.0.0,0,101,5353,5353,1711807971.001187
10.167.121.208,10.167.121.2,6,66,56482,59,1711807971.060563
10.167.121.208,10.167.121.2,6,66,56475,52,1711807971.060563
10.167.121.208,10.167.121.2,6,66,56473,50,1711807971.060565
10.167.121.208,10.167.121.2,6,66,56481,58,1711807971.060568
10.167.121.208,10.167.121.2,6,66,56480,57,1711807971.060575
10.167.121.208,10.167.121.2,6,66,56471,48,1711807971.060577
10.167.121.208,10.167.121.2,6,66,56474,51,1711807971.060577
10.167.121.208,10.167.121.2,6,66,56479,56,1711807971.06058
10.167.121.208,10.167.121.2,6,66,56477,54,1711807971.060604
10.167.121.208,10.167.121.2,6,66,56468,45,1711807971.060611
10.167.121.208,10.167.121.2,6,66,56469,46,1711807971.060612
10.167.121.208,10.167.121.2,6,66,56476,53,1711807971.060613
10.167.121.208,10.167.121.2,6,66,56478,55,1711807971.060613
10.167.121.208,10.167.121.2,6,66,56472,49,1711807971.060616
10.167.121.208,10.167.121.2,6,66,56464,42,1711807971.060619
10.167.121.208,10.167.121.2,6,66,56467,44,1711807971.060622
10.167.121.208,10.167.121.2,6,66,56466,43,1711807971.060623
10.167.121.208,10.167.121.2,6,66,56465,41,1711807971.060626
10.167.121.208,10.167.121.2,6,66,56470,47,1711807971.060634
10.167.121.208,10.167.121.2,6,66,56483,60,1711807971.060636
10.167.121.2,10.167.121.208,6,60,48,56471,1711807971.072963
10.167.121.2,10.167.121.208,6,60,49,56472,1711807971.072963
10.167.121.2,10.167.121.208,6,60,59,56482,1711807971.072963
10.167.121.2,10.167.121.208,6,60,54,56477,1711807971.072963
10.167.121.2,10.167.121.208,6,60,50,56473,1711807971.072963
10.167.121.2,10.167.121.208,6,60,51,56474,1711807971.072963
10.167.121.2,10.167.121.208,6,60,47,56470,1711807971.072963
10.167.121.2,10.167.121.208,6,60,57,56480,1711807971.072963
10.167.121.2,10.167.121.208,6,60,55,56478,1711807971.072963
10.167.121.2,10.167.121.208,6,60,46,56469,1711807971.072963
10.167.121.2,10.167.121.208,6,60,45,56468,1711807971.072963
10.167.121.2,10.167.121.208,6,60,52,56475,1711807971.072963
10.167.121.2,10.167.121.208,6,60,58,56481,1711807971.072963
10.167.121.2,10.167.121.208,6,60,41,56465,1711807971.072963
10.167.121.2,10.167.121.208,6,60,42,56464,1711807971.072963
10.167.121.2,10.167.121.208,6,60,53,56476,1711807971.072963
10.167.121.2,10.167.121.208,6,60,43,56466,1711807971.072963
10.167.121.2,10.167.121.208,6,60,56,56479,1711807971.072963
10.167.121.2,10.167.121.208,6,60,44,56467,1711807971.072963
10.167.121.2,10.167.121.208,6,60,60,56483,1711807971.072963
10.167.127.254,10.167.125.135,2048,56,0,0,1711807971.102869
10.167.125.18,239.255.255.250,17,212,51871,1900,1711807971.205431
10.167.127.254,10.167.122.213,2048,56,0,0,1711807971.205601
10.167.122.126,224.0.0.251,17,186,5353,5353,1711807971.307563
0.0.0.0,0.0.0.0,0,206,5353,5353,1711807971.307747
10.167.120.231,10.167.127.255,17,92,137,137,1711807971.414882
10.167.123.104,224.0.0.252,17,75,61046,5355,1711807971.415053
0.0.0.0,0.0.0.0,0,95,61046,5355,1711807971.416544
10.167.123.104,10.167.127.255,17,92,137,137,1711807971.416682
10.167.121.208,10.167.121.2,6,66,56487,64,1711807971.464089
10.167.121.208,10.167.121.2,6,66,56489,66,1711807971.464094
10.167.121.208,10.167.121.2,6,66,56488,65,1711807971.464095
10.167.121.208,10.167.121.2,6,66,56484,61,1711807971.464102
10.167.121.208,10.167.121.2,6,66,56485,62,1711807971.46412
10.167.121.208,10.167.121.2,6,66,56486,63,1711807971.464134
10.167.121.208,10.167.121.2,6,66,56490,67,1711807971.46712
10.167.121.208,10.167.121.2,6,66,56493,70,1711807971.467158
10.167.121.208,10.167.121.2,6,66,56492,69,1711807971.467184
10.167.121.208,10.167.121.2,6,66,56491,68,1711807971.467188
10.167.127.254,10.167.125.177,2048,56,0,0,1711807971.512201
10.167.122.71,10.167.127.254,2048,56,0,0,1711807971.512229
0.0.0.0,255.255.255.255,17,352,68,67,1711807971.518112
10.167.127.254,10.167.121.127,2048,56,0,0,1711807971.518234
10.167.127.254,10.167.127.108,2048,56,0,0,1711807971.520621
10.167.121.2,10.167.121.208,6,60,66,56489,1711807971.563841
10.167.121.2,10.167.121.208,6,60,65,56488,1711807971.563841
10.167.121.2,10.167.121.208,6,60,64,56487,1711807971.563841
10.167.121.2,10.167.121.208,6,60,62,56485,1711807971.563841
10.167.121.2,10.167.121.208,6,60,67,56490,1711807971.563841
10.167.121.2,10.167.121.208,6,60,63,56486,1711807971.563841
10.167.121.2,10.167.121.208,6,60,68,56491,1711807971.563841
10.167.121.2,10.167.121.208,6,60,61,56484,1711807971.563841
10.167.121.2,10.167.121.208,6,60,70,56493,1711807971.563841
10.167.121.2,10.167.121.208,6,60,69,56492,1711807971.563841
10.167.121.208,10.167.121.2,6,66,56475,52,1711807971.575384
10.167.121.208,10.167.121.2,6,66,56481,58,1711807971.575385
10.167.121.208,10.167.121.2,6,66,56476,53,1711807971.575385
10.167.121.208,10.167.121.2,6,66,56482,59,1711807971.575384
10.167.121.208,10.167.121.2,6,66,56477,54,1711807971.575385
10.167.121.208,10.167.121.2,6,66,56480,57,1711807971.575385
10.167.121.208,10.167.121.2,6,66,56483,60,1711807971.575504
10.167.121.208,10.167.121.2,6,66,56479,56,1711807971.575506
10.167.121.208,10.167.121.2,6,66,56474,51,1711807971.576151
10.167.121.208,10.167.121.2,6,66,56478,55,1711807971.576217
10.167.121.2,10.167.121.208,6,60,58,56481,1711807971.59398
10.167.121.2,10.167.121.208,6,60,59,56482,1711807971.59398
10.167.121.2,10.167.121.208,6,60,52,56475,1711807971.59398
10.167.121.2,10.167.121.208,6,60,53,56476,1711807971.59398
10.167.121.2,10.167.121.208,6,60,54,56477,1711807971.59398
10.167.121.2,10.167.121.208,6,60,55,56478,1711807971.59398
10.167.121.2,10.167.121.208,6,60,57,56480,1711807971.59398
10.167.121.2,10.167.121.208,6,60,56,56479,1711807971.59398
10.167.121.2,10.167.121.208,6,60,60,56483,1711807971.59398
10.167.121.2,10.167.121.208,6,60,51,56474,1711807971.59398
10.167.127.254,10.167.127.241,2048,56,0,0,1711807971.717061
10.167.127.254,10.167.124.25,2048,56,0,0,1711807971.821153
10.167.121.0,224.0.0.251,17,103,5353,5353,1711807971.821213
10.167.127.254,10.167.120.31,2048,56,0,0,1711807971.821379
10.167.121.208,10.167.121.2,2048,42,0,0,1711807971.860015
10.167.121.208,10.167.121.1,2048,42,0,0,1711807971.860041
10.167.121.111,10.167.121.208,2048,60,0,0,1711807971.868052
10.167.121.2,10.167.121.208,2048,60,0,0,1711807971.87264
10.167.121.208,10.167.121.2,6,66,56494,71,1711807971.955246
10.167.121.208,10.167.121.2,6,66,56495,72,1711807971.955485
10.167.121.208,10.167.121.2,6,66,56496,73,1711807971.955551
10.167.121.208,10.167.121.2,6,66,56497,74,1711807971.955605
10.167.121.208,10.167.121.2,6,66,56498,76,1711807971.957389
10.167.121.208,10.167.121.2,6,66,56499,75,1711807971.957532
10.167.121.208,10.167.121.2,6,66,56500,78,1711807971.960341
10.167.121.208,10.167.121.2,6,66,56501,79,1711807971.960432
10.167.121.208,10.167.121.2,6,66,56502,80,1711807971.96057
10.167.121.208,10.167.121.2,6,66,56503,77,1711807971.96089
10.167.122.136,10.167.121.208,2048,56,0,0,1711807971.970619
10.167.121.2,10.167.121.208,6,60,73,56496,1711807971.97284
10.167.121.2,10.167.121.208,6,60,74,56497,1711807971.97284
10.167.121.2,10.167.121.208,6,60,72,56495,1711807971.97284
10.167.121.2,10.167.121.208,6,60,71,56494,1711807971.97284
10.167.123.104,224.0.0.251,17,81,5353,5353,1711807972.024463
10.167.123.104,224.0.0.251,17,81,5353,5353,1711807972.024689
0.0.0.0,0.0.0.0,0,101,5353,5353,1711807972.02476
0.0.0.0,0.0.0.0,0,101,5353,5353,1711807972.025409
10.167.127.254,10.167.125.135,2048,56,0,0,1711807972.027417
10.167.121.208,10.167.121.2,6,66,56493,70,1711807972.06521
10.167.121.208,10.167.121.2,6,66,56489,66,1711807972.065211
10.167.121.208,10.167.121.2,6,66,56487,64,1711807972.065211
10.167.121.208,10.167.121.2,6,66,56488,65,1711807972.065215
10.167.121.208,10.167.121.2,6,66,56491,68,1711807972.065247
10.167.121.208,10.167.121.2,6,66,56490,67,1711807972.065271
10.167.121.208,10.167.121.2,6,66,56486,63,1711807972.065277
10.167.121.208,10.167.121.2,6,66,56485,62,1711807972.065279
10.167.121.208,10.167.121.2,6,66,56492,69,1711807972.065285
10.167.121.208,10.167.121.2,6,66,56484,61,1711807972.065298
10.167.121.2,10.167.121.208,6,60,77,56503,1711807972.073134
10.167.121.2,10.167.121.208,6,60,66,56489,1711807972.075823
10.167.121.2,10.167.121.208,6,60,65,56488,1711807972.075823
10.167.121.2,10.167.121.208,6,60,63,56486,1711807972.075823
10.167.121.2,10.167.121.208,6,60,68,56491,1711807972.075823
10.167.121.2,10.167.121.208,6,60,69,56492,1711807972.075823
10.167.121.2,10.167.121.208,6,60,61,56484,1711807972.075823
10.167.121.2,10.167.121.208,6,60,70,56493,1711807972.075823
10.167.121.2,10.167.121.208,6,60,64,56487,1711807972.075823
10.167.121.2,10.167.121.208,6,60,62,56485,1711807972.075823
10.167.121.2,10.167.121.208,6,60,67,56490,1711807972.075823
10.167.121.208,10.167.121.2,6,66,56475,52,1711807972.095439
10.167.121.208,10.167.121.2,6,66,56482,59,1711807972.095439
10.167.121.208,10.167.121.2,6,66,56476,53,1711807972.095439
10.167.121.208,10.167.121.2,6,66,56478,55,1711807972.095439
10.167.121.208,10.167.121.2,6,66,56480,57,1711807972.095439
10.167.121.208,10.167.121.2,6,66,56481,58,1711807972.095469
10.167.121.208,10.167.121.2,6,66,56477,54,1711807972.09547
10.167.121.208,10.167.121.2,6,66,56479,56,1711807972.095476
10.167.121.208,10.167.121.2,6,66,56474,51,1711807972.095476
10.167.121.208,10.167.121.2,6,66,56483,60,1711807972.095487
10.167.121.2,10.167.121.208,6,60,51,56474,1711807972.104306
10.167.121.2,10.167.121.208,6,60,55,56478,1711807972.104306
10.167.121.2,10.167.121.208,6,60,57,56480,1711807972.104306
10.167.121.2,10.167.121.208,6,60,54,56477,1711807972.104306
10.167.121.2,10.167.121.208,6,60,53,56476,1711807972.104306
10.167.121.2,10.167.121.208,6,60,58,56481,1711807972.104306
10.167.121.2,10.167.121.208,6,60,60,56483,1711807972.104306
10.167.121.2,10.167.121.208,6,60,56,56479,1711807972.104306
10.167.121.2,10.167.121.208,6,60,52,56475,1711807972.104306
10.167.121.2,10.167.121.208,6,60,59,56482,1711807972.104306
10.167.120.231,10.167.127.255,17,92,137,137,1711807972.127779
10.167.121.208,192.168.10.2,17,84,59403,53,1711807972.148057
192.168.10.2,10.167.121.208,17,180,53,59403,1711807972.158178
10.167.121.208,74.125.200.101,6,66,56504,443,1711807972.167374
10.167.121.208,74.125.200.101,6,66,56505,443,1711807972.167511
74.125.200.101,10.167.121.208,6,66,443,56505,1711807972.182619
74.125.200.101,10.167.121.208,6,66,443,56504,1711807972.182619
10.167.121.208,74.125.200.101,6,54,56505,443,1711807972.182797
10.167.121.208,74.125.200.101,6,54,56504,443,1711807972.182823
10.167.121.208,74.125.200.101,6,334,56505,443,1711807972.186179
10.167.121.208,74.125.200.101,6,334,56504,443,1711807972.18618
74.125.200.101,10.167.121.208,6,54,443,56505,1711807972.198094
74.125.200.101,10.167.121.208,6,1466,443,56505,1711807972.200362
74.125.200.101,10.167.121.208,6,1466,443,56505,1711807972.200362
74.125.200.101,10.167.121.208,6,1466,443,56505,1711807972.200362
74.125.200.101,10.167.121.208,6,728,443,56505,1711807972.200362
10.167.121.208,74.125.200.101,6,54,56505,443,1711807972.200431
74.125.200.101,10.167.121.208,6,54,443,56504,1711807972.20399
74.125.200.101,10.167.121.208,6,1466,443,56504,1711807972.204928
74.125.200.101,10.167.121.208,6,1466,443,56504,1711807972.204928
74.125.200.101,10.167.121.208,6,1466,443,56504,1711807972.204928
74.125.200.101,10.167.121.208,6,728,443,56504,1711807972.204928
10.167.121.208,74.125.200.101,6,54,56504,443,1711807972.205121
10.167.121.208,74.125.200.101,6,134,56504,443,1711807972.210124
10.167.121.208,74.125.200.101,6,134,56505,443,1711807972.210846
10.167.121.208,74.125.200.101,6,311,56505,443,1711807972.214226
10.167.121.208,74.125.200.101,6,311,56504,443,1711807972.214226
10.167.121.208,74.125.200.101,6,1284,56504,443,1711807972.21431
10.167.121.208,74.125.200.101,6,1361,56505,443,1711807972.214332
74.125.200.101,10.167.121.208,6,54,443,56505,1711807972.225777
74.125.200.101,10.167.121.208,6,54,443,56504,1711807972.225777
10.167.123.104,10.167.127.255,17,92,137,137,1711807972.231644
10.167.126.23,224.0.0.251,17,132,5353,5353,1711807972.231762
10.167.127.254,10.167.122.135,2048,56,0,0,1711807972.231877
10.167.127.254,10.167.122.213,2048,56,0,0,1711807972.231889
74.125.200.101,10.167.121.208,6,1030,443,56505,1711807972.231907
74.125.200.101,10.167.121.208,6,1030,443,56504,1711807972.231907
10.167.121.208,74.125.200.101,6,311,56505,443,1711807972.233247
10.167.121.208,74.125.200.101,6,1303,56505,443,1711807972.233447
74.125.200.101,10.167.121.208,6,54,443,56505,1711807972.245992
74.125.200.101,10.167.121.208,6,458,443,56505,1711807972.248767
10.167.121.208,74.125.200.101,6,54,56504,443,1711807972.273382
10.167.121.208,74.125.200.101,6,54,56505,443,1711807972.290212
0.0.0.0,0.0.0.0,0,206,5353,5353,1711807972.332255
10.167.122.126,224.0.0.251,17,186,5353,5353,1711807972.332582
10.167.122.71,10.167.127.254,2048,56,0,0,1711807972.332853
10.167.121.208,74.125.200.101,6,54,56504,443,1711807972.388293
10.167.121.208,74.125.200.101,6,54,56505,443,1711807972.388657
74.125.200.101,10.167.121.208,6,56,443,56504,1711807972.404819
74.125.200.101,10.167.121.208,6,56,443,56505,1711807972.404819
10.167.121.208,74.125.200.101,6,54,56504,443,1711807972.405008
10.167.121.208,74.125.200.101,6,54,56505,443,1711807972.405091
10.167.127.254,10.167.125.29,2048,56,0,0,1711807972.43388
10.167.126.23,224.0.0.251,17,132,5353,5353,1711807972.433925
10.167.121.208,10.167.121.2,6,66,56494,71,1711807972.473729
10.167.121.208,10.167.121.2,6,66,56496,73,1711807972.473729
10.167.121.208,10.167.121.2,6,66,56497,74,1711807972.473729
10.167.121.208,10.167.121.2,6,66,56495,72,1711807972.473764
10.167.121.2,10.167.121.208,6,60,73,56496,1711807972.484353
10.167.121.2,10.167.121.208,6,60,74,56497,1711807972.484353
10.167.121.2,10.167.121.208,6,60,72,56495,1711807972.484353
10.167.121.2,10.167.121.208,6,60,71,56494,1711807972.484353
10.167.121.208,192.168.10.2,17,86,59403,53,1711807972.511784
10.167.121.208,74.125.200.101,6,66,56506,443,1711807972.516712
10.167.121.208,74.125.200.101,6,66,56507,443,1711807972.516818
192.168.10.2,10.167.121.208,17,249,53,59403,1711807972.531814
10.167.121.208,104.16.84.69,6,66,56508,443,1711807972.534967
10.167.127.254,10.167.125.177,2048,56,0,0,1711807972.536204
10.167.127.254,10.167.121.127,2048,56,0,0,1711807972.536217
74.125.200.101,10.167.121.208,6,66,443,56506,1711807972.544209
74.125.200.101,10.167.121.208,6,66,443,56507,1711807972.544209
10.167.121.208,74.125.200.101,6,54,56506,443,1711807972.544394
10.167.121.208,74.125.200.101,6,54,56507,443,1711807972.544436
10.167.121.208,74.125.200.101,6,334,56507,443,1711807972.548673
10.167.121.208,74.125.200.101,6,334,56506,443,1711807972.548673
74.125.200.101,10.167.121.208,6,54,443,56507,1711807972.56019
74.125.200.101,10.167.121.208,6,54,443,56506,1711807972.561004
74.125.200.101,10.167.121.208,6,1466,443,56507,1711807972.561004
74.125.200.101,10.167.121.208,6,1466,443,56507,1711807972.561004
74.125.200.101,10.167.121.208,6,1466,443,56507,1711807972.561004
74.125.200.101,10.167.121.208,6,728,443,56507,1711807972.561004
10.167.121.208,74.125.200.101,6,54,56507,443,1711807972.561194
74.125.200.101,10.167.121.208,6,1466,443,56506,1711807972.56254
74.125.200.101,10.167.121.208,6,1466,443,56506,1711807972.56254
74.125.200.101,10.167.121.208,6,1466,443,56506,1711807972.56254
74.125.200.101,10.167.121.208,6,728,443,56506,1711807972.56254
10.167.121.208,74.125.200.101,6,54,56506,443,1711807972.562746
10.167.121.208,74.125.200.101,6,134,56507,443,1711807972.572305
10.167.121.208,74.125.200.101,6,134,56506,443,1711807972.572313
10.167.121.208,10.167.121.2,6,66,56503,77,1711807972.574355
10.167.121.208,10.167.121.2,6,66,56489,66,1711807972.578781
10.167.121.208,10.167.121.2,6,66,56491,68,1711807972.578781
10.167.121.208,10.167.121.2,6,66,56488,65,1711807972.57878
10.167.121.208,10.167.121.2,6,66,56486,63,1711807972.578781
10.167.121.208,10.167.121.2,6,66,56484,61,1711807972.578869
10.167.121.208,10.167.121.2,6,66,56493,70,1711807972.57904
10.167.121.208,10.167.121.2,6,66,56492,69,1711807972.579139
10.167.121.208,10.167.121.2,6,66,56487,64,1711807972.579187
10.167.121.208,10.167.121.2,6,66,56490,67,1711807972.579207
10.167.121.208,10.167.121.2,6,66,56485,62,1711807972.582098
104.16.84.69,10.167.121.208,6,66,443,56508,1711807972.586721
74.125.200.101,10.167.121.208,6,54,443,56507,1711807972.586721
10.167.121.208,74.125.200.101,6,311,56507,443,1711807972.586848
10.167.121.208,74.125.200.101,6,311,56506,443,1711807972.586848
10.167.121.208,104.16.84.69,6,54,56508,443,1711807972.586902
10.167.121.208,74.125.200.101,6,1383,56507,443,1711807972.587
10.167.121.208,74.125.200.101,6,1309,56506,443,1711807972.587066
74.125.200.101,10.167.121.208,6,54,443,56506,1711807972.588349
10.167.121.208,104.16.84.69,6,571,56508,443,1711807972.599141
74.125.200.101,10.167.121.208,6,54,443,56506,1711807972.599992
74.125.200.101,10.167.121.208,6,54,443,56507,1711807972.599992
74.125.200.101,10.167.121.208,6,54,443,56506,1711807972.599992
74.125.200.101,10.167.121.208,6,54,443,56507,1711807972.599992
74.125.200.101,10.167.121.208,6,1030,443,56506,1711807972.599992
74.125.200.101,10.167.121.208,6,1030,443,56507,1711807972.600088
10.167.121.208,74.125.200.101,6,54,56507,443,1711807972.64027
10.167.121.208,74.125.200.101,6,54,56506,443,1711807972.64027
104.16.84.69,10.167.121.208,6,54,443,56508,1711807972.649629
104.16.84.69,10.167.121.208,6,1514,443,56508,1711807972.689169
104.16.84.69,10.167.121.208,6,1514,443,56508,1711807972.689892
104.16.84.69,10.167.121.208,6,1090,443,56508,1711807972.689892
10.167.121.2,10.167.121.208,6,60,63,56486,1711807972.689892
10.167.121.2,10.167.121.208,6,60,65,56488,1711807972.689892
10.167.121.2,10.167.121.208,6,60,70,56493,1711807972.689892
10.167.121.2,10.167.121.208,6,60,68,56491,1711807972.689892
10.167.121.2,10.167.121.208,6,60,66,56489,1711807972.689892
10.167.121.2,10.167.121.208,6,60,67,56490,1711807972.689892
10.167.121.2,10.167.121.208,6,60,62,56485,1711807972.689892
10.167.121.2,10.167.121.208,6,60,61,56484,1711807972.689892
10.167.121.2,10.167.121.208,6,60,69,56492,1711807972.689892
10.167.121.2,10.167.121.208,6,60,64,56487,1711807972.689892
10.167.121.208,104.16.84.69,6,54,56508,443,1711807972.689983
10.167.121.208,104.16.84.69,6,134,56508,443,1711807972.693936
10.167.121.208,104.16.84.69,6,276,56508,443,1711807972.694321
10.167.126.135,224.0.0.251,17,124,5353,5353,1711807972.741017
10.167.126.135,224.0.0.251,17,100,5353,5353,1711807972.741168
0.0.0.0,0.0.0.0,0,144,5353,5353,1711807972.741208
0.0.0.0,0.0.0.0,0,120,5353,5353,1711807972.741278
10.167.126.23,224.0.0.251,17,132,5353,5353,1711807972.74165
10.167.127.254,10.167.127.241,2048,56,0,0,1711807972.741693
104.16.84.69,10.167.121.208,6,54,443,56508,1711807972.745032
104.16.84.69,10.167.121.208,6,1333,443,56508,1711807972.756637
